book,lex,sp,vs,vt,ctyp,cnode,ptyp,gloss,speaker,ttype,clausespeaker,clausettype
Esther8:9,כ,prep,,,,,PP,as,author,description,,
Esther8:9,כתב,subs,,,,,,writing,author,description,,
Esther8:9,ו,conj,,,,,,and,author,description,,
Esther8:9,כ,prep,,,,,,as,author,description,,
Esther8:9,לשׁון,subs,,,,,,tongue,author,description,,
Esther8:10,ו,conj,,,Way0,505853,CP,and,author,description,author,description
Esther8:10,חתם,verb,qal,wayq,,,VP,seal,author,description,,
Esther8:10,ב,prep,,,,,PP,in,author,description,,
Esther8:10,טבעת,subs,,,,,,sealing ring,author,description,,
Esther8:10,ה,art,,,,,,the,author,description,,
Esther8:10,מלך,subs,,,,,,king,author,description,,
Esther8:10,ו,conj,,,Way0,505854,CP,and,author,description,author,description
Esther8:10,שׁלח,verb,qal,wayq,,,VP,send,author,description,,
Esther8:10,ספר,subs,,,,,NP,letter,author,description,,
Esther8:10,ב,prep,,,,,PP,in,author,description,,
Esther8:10,יד,subs,,,,,,hand,author,description,,
Esther8:10,ה,art,,,,,,the,author,description,,
Esther8:10,רוץ,verb,qal,ptca,,,,run,author,description,,
Esther8:10,ב,prep,,,,,,in,author,description,,
Esther8:10,ה,art,,,,,,the,author,description,,
Esther8:10,סוס,subs,,,,,,horse,author,description,,
Esther8:10,רכב,verb,qal,ptca,Ptcp,505855,VP,ride,author,description,author,description
Esther8:10,ה,art,,,,,NP,the,author,description,,
Esther8:10,רכשׁ,subs,,,,,,span,author,description,,
Esther8:10,ה,art,,,,,,the,author,description,,
Esther8:10,אחשׁתרן,adjv,,,,,,royal,author,description,,
Esther8:10,בן,subs,,,,,,son,author,description,,
Esther8:10,ה,art,,,,,,the,author,description,,
Esther8:10,רמכה,subs,,,,,,mare,author,description,,
Esther8:12,הוא,prps,,,NmCl,505867,PPrP,he,author,description,author,description
Esther8:12,חדשׁ,subs,,,,,NP,month,author,description,,
Esther8:12,אדר,nmpr,,,,,,Adar,author,description,,
Esther8:13,פתשׁגן,subs,,,Ptcp,505868,NP,copy,author,description,author,description
Esther8:13,ה,art,,,,,,the,author,description,,
Esther8:13,כתב,subs,,,,,,writing,author,description,,
Esther8:13,ל,prep,,,InfC,505869,VP,to,author,description,author,description
Esther8:13,נתן,verb,nif,infc,,,,give,author,description,,
Esther8:13,דת,subs,,,,,NP,orders,author,description,,
Esther8:13,ב,prep,,,,,PP,in,author,description,,
Esther8:13,כל,subs,,,,,,whole,author,description,,
Esther8:13,מדינה,subs,,,,,,district,author,description,,
Esther8:13,ו,conj,,,,,,and,author,description,,
Esther8:13,מדינה,subs,,,,,,district,author,description,,
Esther8:13,גלה,verb,qal,ptcp,Ptcp,505868,VP,uncover,author,description,author,description
Esther8:13,ל,prep,,,,,PP,to,author,description,,
Esther8:13,כל,subs,,,,,,whole,author,description,,
Esther8:13,ה,art,,,,,,the,author,description,,
Esther8:13,עם,subs,,,,,,people,author,description,,
Esther8:13,ו,conj,,,InfC,505870,CP,and,author,description,author,description
Esther8:13,ל,prep,,,,,VP,to,author,description,,
Esther8:13,היה,verb,qal,infc,,,,be,author,description,,
Esther8:13,ה,art,,,,,NP,the,author,description,,
Esther8:13,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:13,עתיד,adjv,,,,,AdjP,ready,author,description,,
Esther8:13,ל,prep,,,,,PP,to,author,description,,
Esther8:13,ה,art,,,,,,the,author,description,,
Esther8:13,יום,subs,,,,,,day,author,description,,
Esther8:13,ה,art,,,,,,the,author,description,,
Esther8:13,זה,prde,,,,,,this,author,description,,
Esther8:13,ל,prep,,,InfC,505871,VP,to,author,description,author,description
Esther8:13,נקם,verb,nif,infc,,,,avenge,author,description,,
Esther8:13,מן,prep,,,,,PP,from,author,description,,
Esther8:13,איב,verb,qal,ptca,,,,be hostile,author,description,,
Esther8:14,ה,art,,,XQtl,505872,NP,the,author,description,author,description
Esther8:14,רוץ,verb,qal,ptca,,,,run,author,description,,
Esther8:14,רכב,verb,qal,ptca,,,,ride,author,description,,
Esther8:14,ה,art,,,,,,the,author,description,,
Esther8:14,רכשׁ,subs,,,,,,span,author,description,,
Esther8:14,ה,art,,,,,,the,author,description,,
Esther8:14,אחשׁתרן,adjv,,,,,,royal,author,description,,
Esther8:14,יצא,verb,qal,perf,,,VP,go out,author,description,,
Esther8:14,בהל,verb,pual,ptcp,AjCl,505873,AdjP,disturb,author,description,author,description
Esther8:14,ו,conj,,,,,,and,author,description,,
Esther8:14,דחף,verb,qal,ptcp,,,,hurry,author,description,,
Esther8:14,ב,prep,,,,,PP,in,author,description,,
Esther8:14,דבר,subs,,,,,,word,author,description,,
Esther8:14,ה,art,,,,,,the,author,description,,
Esther8:14,מלך,subs,,,,,,king,author,description,,
Esther8:14,ו,conj,,,WXQt,505874,CP,and,author,description,author,description
Esther8:14,ה,art,,,,,NP,the,author,description,,
Esther8:14,דת,subs,,,,,,orders,author,description,,
Esther8:14,נתן,verb,nif,perf,,,VP,give,author,description,,
Esther8:14,ב,prep,,,,,PP,in,author,description,,
Esther8:14,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther8:14,ה,art,,,,,,the,author,description,,
Esther8:14,בירה,subs,,,,,,citadel,author,description,,
Esther8:15,ו,conj,,,WXQt,505875,CP,and,author,description,author,description
Esther8:15,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther8:15,יצא,verb,qal,perf,,,VP,go out,author,description,,
Esther8:15,מן,prep,,,,,PP,from,author,description,,
Esther8:15,ל,prep,,,,,,to,author,description,,
Esther8:15,פנה,subs,,,,,,face,author,description,,
Esther8:15,ה,art,,,,,,the,author,description,,
Esther8:15,מלך,subs,,,,,,king,author,description,,
Esther8:15,ב,prep,,,,,PP,in,author,description,,
Esther8:15,לבושׁ,subs,,,,,,clothing,author,description,,
Esther8:15,מלכות,subs,,,,,,kingship,author,description,,
Esther8:15,תכלת,subs,,,,,,purple wool,author,description,,
Esther8:15,ו,conj,,,,,,and,author,description,,
Esther8:15,חור,subs,,,,,,linen,author,description,,
Esther8:15,ו,conj,,,,,,and,author,description,,
Esther8:15,עטרת,subs,,,,,,wreath,author,description,,
Esther8:15,זהב,subs,,,,,,gold,author,description,,
Esther8:15,גדול,adjv,,,,,,great,author,description,,
Esther8:15,ו,conj,,,,,,and,author,description,,
Esther8:15,תכריך,subs,,,,,,robe,author,description,,
Esther8:15,בוץ,subs,,,,,,byssus cloth,author,description,,
Esther8:15,ו,conj,,,,,,and,author,description,,
Esther8:15,ארגמן,subs,,,,,,purple-wool,author,description,,
Esther8:15,ו,conj,,,WXQt,505876,CP,and,author,description,author,description
Esther8:15,ה,art,,,,,NP,the,author,description,,
Esther8:15,עיר,subs,,,,,,town,author,description,,
Esther8:15,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther8:15,צהל,verb,qal,perf,,,VP,cry,author,description,,
Esther8:15,ו,conj,,,WQt0,505877,CP,and,author,description,author,description
Esther8:15,שׂמח,verb,qal,perf,,,VP,rejoice,author,description,,
Esther8:16,ל,prep,,,xQtX,505878,PP,to,author,description,author,description
Esther8:16,ה,art,,,,,,the,author,description,,
Esther8:16,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:16,היה,verb,qal,perf,,,VP,be,author,description,,
Esther8:16,אורה,subs,,,,,NP,light,author,description,,
Esther8:16,ו,conj,,,,,,and,author,description,,
Esther8:16,שׂמחה,subs,,,,,,joy,author,description,,
Esther8:16,ו,conj,,,,,,and,author,description,,
Esther8:16,שׂשׂון,subs,,,,,,rejoicing,author,description,,
Esther8:16,ו,conj,,,,,,and,author,description,,
Esther8:16,יקר,subs,,,,,,preciousness,author,description,,
Esther8:17,ו,conj,,,NmCl,505879,CP,and,author,description,author,description
Esther8:17,ב,prep,,,,,PP,in,author,description,,
Esther8:17,כל,subs,,,,,,whole,author,description,,
Esther8:17,מדינה,subs,,,,,,district,author,description,,
Esther8:17,ו,conj,,,,,,and,author,description,,
Esther8:17,מדינה,subs,,,,,,district,author,description,,
Esther8:17,ו,conj,,,,,,and,author,description,,
Esther8:17,ב,prep,,,,,,in,author,description,,
Esther8:17,כל,subs,,,,,,whole,author,description,,
Esther8:17,עיר,subs,,,,,,town,author,description,,
Esther8:17,ו,conj,,,,,,and,author,description,,
Esther8:17,עיר,subs,,,,,,town,author,description,,
Esther8:17,מקום,subs,,,,,,place,author,description,,
Esther8:17,אשׁר,conj,,,Ptcp,505880,CP,<relative>,author,description,author,description
Esther8:17,דבר,subs,,,,,NP,word,author,description,,
Esther8:17,ה,art,,,,,,the,author,description,,
Esther8:17,מלך,subs,,,,,,king,author,description,,
Esther8:17,ו,conj,,,,,,and,author,description,,
Esther8:17,דת,subs,,,,,,orders,author,description,,
Esther8:17,נגע,verb,hif,ptca,,,VP,touch,author,description,,
Esther8:17,שׂמחה,subs,,,NmCl,505879,NP,joy,author,description,author,description
Esther8:17,ו,conj,,,,,,and,author,description,,
Esther8:17,שׂשׂון,subs,,,,,,rejoicing,author,description,,
Esther8:17,ל,prep,,,,,PP,to,author,description,,
Esther8:17,ה,art,,,,,,the,author,description,,
Esther8:17,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:17,משׁתה,subs,,,Ellp,505881,NP,drinking,author,description,author,description
Esther8:17,ו,conj,,,,,,and,author,description,,
Esther8:17,יום,subs,,,,,,day,author,description,,
Esther8:17,טוב,adjv,,,,,,good,author,description,,
Esther8:17,ו,conj,,,Ptcp,505882,CP,and,author,description,author,description
Esther8:17,רב,adjv,,,,,NP,much,author,description,,
Esther8:17,מן,prep,,,,,,from,author,description,,
Esther8:17,עם,subs,,,,,,people,author,description,,
Esther8:17,ה,art,,,,,,the,author,description,,
Esther8:17,ארץ,subs,,,,,,earth,author,description,,
Esther8:17,יהד,verb,hit,ptca,,,VP,be a Jew,author,description,,
Esther8:17,כי,conj,,,xQtX,505883,CP,that,author,description,author,description
Esther8:17,נפל,verb,qal,perf,,,VP,fall,author,description,,
Esther8:17,פחד,subs,,,,,NP,trembling,author,description,,
Esther8:17,ה,art,,,,,,the,author,description,,
Esther8:17,יהודי,adjv,,,,,,Jewish,author,description,,
Esther8:17,על,prep,,,,,PP,upon,author,description,,
Esther9:1,ו,conj,,,WxQX,505884,CP,and,author,description,author,description
Esther9:1,ב,prep,,,,,PP,in,author,description,,
Esther9:1,שׁנים,subs,,,,,,two,author,description,,
Esther9:1,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:1,חדשׁ,subs,,,,,,month,author,description,,
Esther9:1,ב,prep,,,,,PP,in,author,description,,
Esther9:1,שׁלשׁ,subs,,,,,,three,author,description,,
Esther9:1,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:1,יום,subs,,,,,,day,author,description,,
Esther9:1,ב,prep,,,,,,in,author,description,,
Esther9:1,אשׁר,conj,,,xQtX,505886,CP,<relative>,author,description,author,description
Esther9:1,נגע,verb,hif,perf,,,VP,touch,author,description,,
Esther9:1,דבר,subs,,,,,NP,word,author,description,,
Esther9:1,ה,art,,,,,,the,author,description,,
Esther9:1,מלך,subs,,,,,,king,author,description,,
Esther9:1,ו,conj,,,,,,and,author,description,,
Esther9:1,דת,subs,,,,,,orders,author,description,,
Esther9:1,ל,prep,,,InfC,505887,VP,to,author,description,author,description
Esther9:1,עשׂה,verb,nif,infc,,,,make,author,description,,
Esther9:1,ב,prep,,,WxQX,505884,PP,in,author,description,author,description
Esther9:1,ה,art,,,,,,the,author,description,,
Esther9:1,יום,subs,,,,,,day,author,description,,
Esther9:1,אשׁר,conj,,,xQtX,505888,CP,<relative>,author,description,author,description
Esther9:1,שׂבר,verb,piel,perf,,,VP,examine,author,description,,
Esther9:1,איב,verb,qal,ptca,,,NP,be hostile,author,description,,
Esther9:1,ה,art,,,,,,the,author,description,,
Esther9:1,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:1,ל,prep,,,InfC,505889,VP,to,author,description,author,description
Esther9:1,שׁלט,verb,qal,infc,,,,dominate,author,description,,
Esther9:1,ב,prep,,,,,PP,in,author,description,,
Esther9:1,ו,conj,,,InfA,505890,CP,and,author,description,author,description
Esther9:1,הפך,verb,nif,infa,,,VP,turn,author,description,,
Esther9:1,הוא,prps,,,,,PPrP,he,author,description,,
Esther9:1,אשׁר,conj,,,xYqX,505891,CP,<relative>,author,description,author,description
Esther9:1,שׁלט,verb,qal,impf,,,VP,dominate,author,description,,
Esther9:1,ה,art,,,,,NP,the,author,description,,
Esther9:1,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:1,המה,prps,,,,,,they,author,description,,
Esther9:1,ב,prep,,,,,PP,in,author,description,,
Esther9:1,שׂנא,verb,qal,ptca,,,,hate,author,description,,
Esther9:2,קהל,verb,nif,perf,WxQX,505884,VP,assemble,author,description,author,description
Esther9:2,ה,art,,,,,NP,the,author,description,,
Esther9:2,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:2,ב,prep,,,,,PP,in,author,description,,
Esther9:2,עיר,subs,,,,,,town,author,description,,
Esther9:2,ב,prep,,,,,,in,author,description,,
Esther9:2,כל,subs,,,,,,whole,author,description,,
Esther9:2,מדינה,subs,,,,,,district,author,description,,
Esther9:2,ה,art,,,,,,the,author,description,,
Esther9:2,מלך,subs,,,,,,king,author,description,,
Esther9:2,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther9:2,ל,prep,,,InfC,505892,VP,to,author,description,author,description
Esther9:2,שׁלח,verb,qal,infc,,,,send,author,description,,
Esther9:2,יד,subs,,,,,NP,hand,author,description,,
Esther9:2,ב,prep,,,,,PP,in,author,description,,
Esther9:2,בקשׁ,verb,piel,ptca,,,,seek,author,description,,
Esther9:2,רעה,subs,,,,,,evil,author,description,,
Esther9:1,הוא,prps,,,NmCl,505885,PPrP,he,author,description,author,description
Esther9:1,חדשׁ,subs,,,,,NP,month,author,description,,
Esther9:1,אדר,nmpr,,,,,,Adar,author,description,,
Esther9:2,ו,conj,,,WXQt,505893,CP,and,author,description,author,description
Esther9:2,אישׁ,subs,,,,,NP,man,author,description,,
Esther9:2,לא,nega,,,,,NegP,not,author,description,,
Esther9:2,עמד,verb,qal,perf,,,VP,stand,author,description,,
Esther9:2,ל,prep,,,,,PP,to,author,description,,
Esther9:2,פנה,subs,,,,,,face,author,description,,
Esther9:2,כי,conj,,,xQtX,505894,CP,that,author,description,author,description
Esther9:2,נפל,verb,qal,perf,,,VP,fall,author,description,,
Esther9:2,פחד,subs,,,,,NP,trembling,author,description,,
Esther9:2,על,prep,,,,,PP,upon,author,description,,
Esther9:2,כל,subs,,,,,,whole,author,description,,
Esther9:2,ה,art,,,,,,the,author,description,,
Esther9:2,עם,subs,,,,,,people,author,description,,
Esther9:3,ו,conj,,,Ptcp,505895,CP,and,author,description,author,description
Esther9:3,כל,subs,,,,,NP,whole,author,description,,
Esther9:3,שׂר,subs,,,,,,chief,author,description,,
Esther9:3,ה,art,,,,,,the,author,description,,
Esther9:3,מדינה,subs,,,,,,district,author,description,,
Esther9:3,ו,conj,,,,,,and,author,description,,
Esther9:3,ה,art,,,,,,the,author,description,,
Esther9:3,אחשׁדרפן,subs,,,,,,satrap,author,description,,
Esther9:3,ו,conj,,,,,,and,author,description,,
Esther9:3,ה,art,,,,,,the,author,description,,
Esther9:3,פחה,subs,,,,,,governor,author,description,,
Esther9:3,ו,conj,,,,,,and,author,description,,
Esther9:3,עשׂה,verb,qal,ptca,,,,make,author,description,,
Esther9:3,ה,art,,,,,,the,author,description,,
Esther9:3,מלאכה,subs,,,,,,work,author,description,,
Esther9:3,אשׁר,conj,,,NmCl,505896,CP,<relative>,author,description,author,description
Esther9:3,ל,prep,,,,,PP,to,author,description,,
Esther9:3,ה,art,,,,,,the,author,description,,
Esther9:3,מלך,subs,,,,,,king,author,description,,
Esther9:3,נשׂא,verb,piel,ptca,Ptcp,505895,VP,lift,author,description,author,description
Esther9:3,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:3,ה,art,,,,,,the,author,description,,
Esther9:3,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:3,כי,conj,,,xQtX,505897,CP,that,author,description,author,description
Esther9:3,נפל,verb,qal,perf,,,VP,fall,author,description,,
Esther9:3,פחד,subs,,,,,NP,trembling,author,description,,
Esther9:3,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther9:3,על,prep,,,,,PP,upon,author,description,,
Esther9:4,כי,conj,,,AjCl,505898,CP,that,author,description,author,description
Esther9:4,גדול,adjv,,,,,AdjP,great,author,description,,
Esther9:4,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther9:4,ב,prep,,,,,PP,in,author,description,,
Esther9:4,בית,subs,,,,,,house,author,description,,
Esther9:4,ה,art,,,,,,the,author,description,,
Esther9:4,מלך,subs,,,,,,king,author,description,,
Esther9:4,ו,conj,,,Ptcp,505899,CP,and,author,description,author,description
Esther9:4,שׁמע,subs,,,,,NP,rumour,author,description,,
Esther9:4,הלך,verb,qal,ptca,,,VP,walk,author,description,,
Esther9:4,ב,prep,,,,,PP,in,author,description,,
Esther9:4,כל,subs,,,,,,whole,author,description,,
Esther9:4,ה,art,,,,,,the,author,description,,
Esther9:4,מדינה,subs,,,,,,district,author,description,,
Esther9:4,כי,conj,,,Ptcp,505900,CP,that,author,description,author,description
Esther9:4,ה,art,,,,,NP,the,author,description,,
Esther9:4,אישׁ,subs,,,,,,man,author,description,,
Esther9:4,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther9:4,הלך,verb,qal,ptca,,,VP,walk,author,description,,
Esther9:4,ו,conj,,,AjCl,505901,CP,and,author,description,author,description
Esther9:4,גדול,adjv,,,,,AdjP,great,author,description,,
Esther9:5,ו,conj,,,WayX,505902,CP,and,author,description,author,description
Esther9:5,נכה,verb,hif,wayq,,,VP,strike,author,description,,
Esther9:5,ה,art,,,,,NP,the,author,description,,
Esther9:5,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:5,ב,prep,,,,,PP,in,author,description,,
Esther9:5,כל,subs,,,,,,whole,author,description,,
Esther9:5,איב,verb,qal,ptca,,,,be hostile,author,description,,
Esther9:5,מכה,subs,,,,,NP,blow,author,description,,
Esther9:5,חרב,subs,,,,,,dagger,author,description,,
Esther9:5,ו,conj,,,,,,and,author,description,,
Esther9:5,הרג,subs,,,,,,slaughter,author,description,,
Esther9:5,ו,conj,,,,,,and,author,description,,
Esther9:5,אבדן,subs,,,,,,destruction,author,description,,
Esther9:5,ו,conj,,,Way0,505903,CP,and,author,description,author,description
Esther9:5,עשׂה,verb,qal,wayq,,,VP,make,author,description,,
Esther9:5,ב,prep,,,,,PP,in,author,description,,
Esther9:5,שׂנא,verb,qal,ptca,,,,hate,author,description,,
Esther9:5,כ,prep,,,,,PP,as,author,description,,
Esther9:5,רצון,subs,,,,,,pleasure,author,description,,
Esther9:6,ו,conj,,,WxQX,505904,CP,and,author,description,author,description
Esther9:6,ב,prep,,,,,PP,in,author,description,,
Esther9:6,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther9:6,ה,art,,,,,,the,author,description,,
Esther9:6,בירה,subs,,,,,,citadel,author,description,,
Esther9:6,הרג,verb,qal,perf,,,VP,kill,author,description,,
Esther9:6,ה,art,,,,,NP,the,author,description,,
Esther9:6,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:6,ו,conj,,,InfA,505905,CP,and,author,description,author,description
Esther9:6,אבד,verb,piel,infa,,,VP,perish,author,description,,
Esther9:6,חמשׁ,subs,,,,,NP,five,author,description,,
Esther9:6,מאה,subs,,,,,,hundred,author,description,,
Esther9:6,אישׁ,subs,,,,,,man,author,description,,
Esther9:7,ו,conj,,,Ellp,505906,CP,and,author,description,author,description
Esther9:7,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:7,פרשׁנדתא,nmpr,,,,,,Parshandatha,author,description,,
Esther9:7,ו,conj,,,,,,and,author,description,,
Esther9:7,את,prep,,,,,,<object marker>,author,description,,
Esther9:7,דלפון,nmpr,,,,,,Dalphon,author,description,,
Esther9:7,ו,conj,,,,,,and,author,description,,
Esther9:7,את,prep,,,,,,<object marker>,author,description,,
Esther9:7,אספתא,nmpr,,,,,,Aspatha,author,description,,
Esther9:8,ו,conj,,,Ellp,505907,CP,and,author,description,author,description
Esther9:8,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:8,פורתא,nmpr,,,,,,Poratha,author,description,,
Esther9:8,ו,conj,,,,,,and,author,description,,
Esther9:8,את,prep,,,,,,<object marker>,author,description,,
Esther9:8,אדליא,nmpr,,,,,,Adalia,author,description,,
Esther9:8,ו,conj,,,,,,and,author,description,,
Esther9:8,את,prep,,,,,,<object marker>,author,description,,
Esther9:8,ארידתא,nmpr,,,,,,Aridatha,author,description,,
Esther9:9,ו,conj,,,Ellp,505908,CP,and,author,description,author,description
Esther9:9,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:9,פרמשׁתא,nmpr,,,,,,Parmashta,author,description,,
Esther9:9,ו,conj,,,,,,and,author,description,,
Esther9:9,את,prep,,,,,,<object marker>,author,description,,
Esther9:9,אריסי,nmpr,,,,,,Arisai,author,description,,
Esther9:9,ו,conj,,,,,,and,author,description,,
Esther9:9,את,prep,,,,,,<object marker>,author,description,,
Esther9:9,ארדי,nmpr,,,,,,Aridai,author,description,,
Esther9:9,ו,conj,,,,,,and,author,description,,
Esther9:9,את,prep,,,,,,<object marker>,author,description,,
Esther9:9,ויזתא,nmpr,,,,,,Vaizatha,author,description,,
Esther9:10,עשׂרה,subs,,,xQt0,505909,NP,ten,author,description,author,description
Esther9:10,בן,subs,,,,,,son,author,description,,
Esther9:10,המן,nmpr,,,,,,Haman,author,description,,
Esther9:10,בן,subs,,,,,,son,author,description,,
Esther9:10,המדתא,nmpr,,,,,,Hammedatha,author,description,,
Esther9:10,צרר,verb,qal,ptca,,,,be hostile,author,description,,
Esther9:10,ה,art,,,,,,the,author,description,,
Esther9:10,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:10,הרג,verb,qal,perf,,,VP,kill,author,description,,
Esther9:10,ו,conj,,,WxQ0,505910,CP,and,author,description,author,description
Esther9:10,ב,prep,,,,,PP,in,author,description,,
Esther9:10,ה,art,,,,,,the,author,description,,
Esther9:10,בזה,subs,,,,,,spoil,author,description,,
Esther9:10,לא,nega,,,,,NegP,not,author,description,,
Esther9:10,שׁלח,verb,qal,perf,,,VP,send,author,description,,
Esther9:10,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:10,יד,subs,,,,,,hand,author,description,,
Esther9:11,ב,prep,,,xQtX,505911,PP,in,author,description,author,description
Esther9:11,ה,art,,,,,,the,author,description,,
Esther9:11,יום,subs,,,,,,day,author,description,,
Esther9:11,ה,art,,,,,,the,author,description,,
Esther9:11,הוא,prps,,,,,,he,author,description,,
Esther9:11,בוא,verb,qal,perf,,,VP,come,author,description,,
Esther9:11,מספר,subs,,,,,NP,number,author,description,,
Esther9:11,ה,art,,,,,,the,author,description,,
Esther9:11,הרג,verb,qal,ptcp,,,,kill,author,description,,
Esther9:11,ב,prep,,,,,,in,author,description,,
Esther9:11,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther9:11,ה,art,,,,,,the,author,description,,
Esther9:11,בירה,subs,,,,,,citadel,author,description,,
Esther9:11,ל,prep,,,,,PP,to,author,description,,
Esther9:11,פנה,subs,,,,,,face,author,description,,
Esther9:11,ה,art,,,,,,the,author,description,,
Esther9:11,מלך,subs,,,,,,king,author,description,,
Esther9:12,ו,conj,,,WayX,505912,CP,and,author,description,author,description
Esther9:12,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther9:12,ה,art,,,,,NP,the,author,description,,
Esther9:12,מלך,subs,,,,,,king,author,description,,
Esther9:12,ל,prep,,,,,PP,to,author,description,,
Esther9:12,אסתר,nmpr,,,,,,Esther,author,description,,
Esther9:12,ה,art,,,,,,the,author,description,,
Esther9:12,מלכה,subs,,,,,,queen,author,description,,
Esther9:13,ו,conj,,,WayX,505922,CP,and,author,description,author,description
Esther9:13,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther9:13,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther9:14,ו,conj,,,WayX,505928,CP,and,author,description,author,description
Esther9:14,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther9:14,ה,art,,,,,NP,the,author,description,,
Esther9:14,מלך,subs,,,,,,king,author,description,,
Esther9:14,ל,prep,,,InfC,505929,VP,to,author,description,author,description
Esther9:14,עשׂה,verb,nif,infc,,,,make,author,description,,
Esther9:14,כן,advb,,,,,AdvP,thus,author,description,,
Esther9:14,ו,conj,,,WayX,505930,CP,and,author,description,author,description
Esther9:14,נתן,verb,nif,wayq,,,VP,give,author,description,,
Esther9:14,דת,subs,,,,,NP,orders,author,description,,
Esther9:14,ב,prep,,,,,PP,in,author,description,,
Esther9:14,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther9:14,ו,conj,,,WxQ0,505931,CP,and,author,description,author,description
Esther9:14,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:14,עשׂרה,subs,,,,,,ten,author,description,,
Esther9:14,בן,subs,,,,,,son,author,description,,
Esther9:14,המן,nmpr,,,,,,Haman,author,description,,
Esther9:14,תלה,verb,qal,perf,,,VP,hang,author,description,,
Esther9:15,ו,conj,,,WayX,505932,CP,and,author,description,author,description
Esther9:15,קהל,verb,nif,wayq,,,VP,assemble,author,description,,
Esther9:15,ה,art,,,,,NP,the,author,description,,
Esther9:15,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:15,אשׁר,conj,,,NmCl,505933,CP,<relative>,author,description,author,description
Esther9:15,ב,prep,,,,,PP,in,author,description,,
Esther9:15,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther9:15,גם,advb,,,WayX,505932,PP,even,author,description,author,description
Esther9:15,ב,prep,,,,,,in,author,description,,
Esther9:15,יום,subs,,,,,,day,author,description,,
Esther9:15,ארבע,subs,,,,,,four,author,description,,
Esther9:15,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:15,ל,prep,,,,,,to,author,description,,
Esther9:15,חדשׁ,subs,,,,,,month,author,description,,
Esther9:15,אדר,nmpr,,,,,,Adar,author,description,,
Esther9:15,ו,conj,,,Way0,505934,CP,and,author,description,author,description
Esther9:15,הרג,verb,qal,wayq,,,VP,kill,author,description,,
Esther9:15,ב,prep,,,,,PP,in,author,description,,
Esther9:15,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther9:15,שׁלשׁ,subs,,,,,NP,three,author,description,,
Esther9:15,מאה,subs,,,,,,hundred,author,description,,
Esther9:15,אישׁ,subs,,,,,,man,author,description,,
Esther9:15,ו,conj,,,WxQ0,505935,CP,and,author,description,author,description
Esther9:15,ב,prep,,,,,PP,in,author,description,,
Esther9:15,ה,art,,,,,,the,author,description,,
Esther9:15,בזה,subs,,,,,,spoil,author,description,,
Esther9:15,לא,nega,,,,,NegP,not,author,description,,
Esther9:15,שׁלח,verb,qal,perf,,,VP,send,author,description,,
Esther9:15,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:15,יד,subs,,,,,,hand,author,description,,
Esther9:16,ו,conj,,,WXQt,505936,CP,and,author,description,author,description
Esther9:16,שׁאר,subs,,,,,NP,rest,author,description,,
Esther9:16,ה,art,,,,,,the,author,description,,
Esther9:16,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:16,אשׁר,conj,,,NmCl,505937,CP,<relative>,author,description,author,description
Esther9:16,ב,prep,,,,,PP,in,author,description,,
Esther9:16,מדינה,subs,,,,,,district,author,description,,
Esther9:16,ה,art,,,,,,the,author,description,,
Esther9:16,מלך,subs,,,,,,king,author,description,,
